time,volt,curr,res,rj,smrj,smcurr,rate,pow
131632,0.6355,0.0018429920000000001,344.819702,0.4158930000000396,0.376963431318768,0.0018430304426702952,1.4300757800588988e-05,1.2804547620757632e-06
131721,0.6355,0.001842871,344.842346,0.43853700000005347,0.37828293820070297,0.0018432922116751829,1.4339498513334763e-05,1.2853018416724402e-06
131811,0.6355,0.00184282,344.851898,0.4480890000000386,0.3795746421801019,0.00184355705714049,1.4378742034435728e-05,1.2900613319761792e-06
131914,0.6355,0.001842915,344.834106,0.4302970000000528,0.38099493576565235,0.0018438600454550866,1.4423737380037473e-05,1.2953141519284191e-06
132003,0.6355,0.0018429260000000002,344.832062,0.42825300000004063,0.3822288346102328,0.0018441220685443082,1.4462688471815448e-05,1.2998785473958037e-06
132094,0.636,0.001844701,344.771301,0.367492000000027,0.3834846523300411,0.0018443900327051223,1.450258352008543e-05,1.3045283470028337e-06
132183,0.636,0.001844741,344.763824,0.3600150000000326,0.38467553050257364,0.0018446523013919904,1.4541668896352043e-05,1.3089516274935585e-06
132279,0.636,0.00184463,344.78457599999996,0.38076699999999164,0.38592165050800425,0.0018449351183251362,1.4583902838183886e-05,1.3135945531882383e-06
132368,0.636,0.0018446460000000001,344.781586,0.37777700000003733,0.3870703137216807,0.001845197444947076,1.4623126229063818e-05,1.317879048292561e-06
132457,0.636,0.001844468,344.81487999999996,0.41107099999999264,0.38821122381042256,0.001845459841613552,1.4662416016163134e-05,1.3221395160630116e-06
132549,0.6365,0.0018454970000000002,344.893524,0.48971500000004653,0.3893568001191054,0.00184573115565476,1.4703099969160454e-05,1.326430960443547e-06
132645,0.6365,0.0018454570000000002,344.901031,0.49722200000002204,0.39052077590797735,0.001846014279789794,1.4745628431578614e-05,1.3308044851132077e-06
132733,0.6365,0.001845624,344.869812,0.46600300000005745,0.3916011202184036,0.0018462738697257906,1.4784680718584278e-05,1.334861390834772e-06
132823,0.6365,0.0018456129999999999,344.871857,0.46804800000001023,0.39266234237689635,0.0018465394752752576,1.4824687699811657e-05,1.3388639433535274e-06
132912,0.6365,0.001845719,344.852081,0.4482720000000313,0.39369390451259045,0.0018468020805895578,1.4864316928257255e-05,1.3427631092769383e-06
133009,0.637,0.001847504,344.78952000000004,0.38571100000007164,0.3947893443974681,0.0018470882903153056,1.4907583951292965e-05,1.3469166840026977e-06
133099,0.637,0.001847458,344.79812599999997,0.3943170000000009,0.3958047882127803,0.0018473539002113611,1.4947799148918462e-05,1.3507695048458596e-06
133188,0.637,0.00184729,344.829468,0.42565900000005286,0.3967854548668718,0.0018476165727133323,1.4987634280246636e-05,1.3545013489748667e-06
133284,0.637,0.001847454,344.798859,0.3950500000000261,0.39781754846214523,0.0018478998788503244,1.5030676946639266e-05,1.358441093514729e-06
133379,0.637,0.00184743,344.80334500000004,0.3995360000000687,0.3988252154332402,0.0018481802363585595,1.507334730036454e-05,1.3622952803283632e-06
133471,0.6375,0.001848372,344.898102,0.4942930000000274,0.3998093848505685,0.0018484517285500878,1.5114742273802824e-05,1.3660582282648384e-06
133560,0.6375,0.001848442,344.88504,0.4812310000000366,0.4007329051552026,0.0018487143207724483,1.5154854926407516e-05,1.3696027385973507e-06
133663,0.6375,0.001848482,344.877594,0.4737850000000208,0.40178057579293125,0.0018490181831343475,1.5201360318686831e-05,1.3736348506547233e-06
133752,0.6375,0.0018484920000000002,344.875702,0.47189300000002277,0.40268165006433404,0.0018492806916677875,1.5241616208079405e-05,1.3771064423098264e-06
133840,0.6375,0.001848513,344.871796,0.46798700000005056,0.40356495757103744,0.0018495402599201772,1.5281485065481147e-05,1.3805146731372574e-06
133932,0.638,0.00185039,344.792175,0.3883660000000191,0.4044777312993081,0.0018498114799039636,1.5323235549139915e-05,1.3840429166781787e-06
134021,0.638,0.001850214,344.824982,0.42117300000001023,0.40535429696983255,0.0018500737682756016,1.536369211924051e-05,1.387435722048824e-06
134116,0.638,0.001850186,344.8302,0.4263910000000237,0.40628275747531056,0.0018503536764416211,1.5406949359886627e-05,1.3910344510477888e-06
134206,0.638,0.0018502829999999999,344.81213399999996,0.4083249999999907,0.40715891621818223,0.0018506187804826868,1.5447999686326293e-05,1.3944337320191337e-06
134295,0.638,0.001850071,344.851624,0.44781500000004826,0.4080210737611815,0.0018508807112919891,1.5488660667259593e-05,1.3977820318681752e-06
134393,0.6385,0.001852063,344.750702,0.34689300000002277,0.40896769779761455,0.0018511690730377984,1.553351023982094e-05,1.4014615231641354e-06
134482,0.6385,0.0018520820000000001,344.747192,0.3433830000000171,0.40982640532848186,0.0018514308034351143,1.557431072741744e-05,1.4048013210383339e-06
134571,0.6385,0.001852199,344.725403,0.3215940000000046,0.4106852154105404,0.00185169236255643,1.5615177611233313e-05,1.408142930622262e-06
134660,0.6385,0.001852101,344.743652,0.3398430000000303,0.4115450630289501,0.0018519537037799147,1.5656110891268574e-05,1.4114894865043977e-06
134756,0.6385,0.00185183,344.794067,0.3902580000000171,0.4124757289842011,0.0018522355898869542,1.5700338077614916e-05,1.4151121122480842e-06
134847,0.639,0.0018530460000000001,344.837646,0.43383700000003955,0.41336157007433644,0.0018525025381912578,1.574233308549458e-05,1.4185600388667105e-06
134937,0.639,0.001852915,344.862,0.4581910000000562,0.4142430660518839,0.0018527662559265701,1.578393488362635e-05,1.4219899020667768e-06
135025,0.639,0.001853091,344.829285,0.42547600000006014,0.4151084564821828,0.0018530238911918459,1.582467784754964e-05,1.4253568864072365e-06
135121,0.639,0.001853061,344.834839,0.4310300000000211,0.41606547411662836,0.0018533050141431129,1.586919874978124e-05,1.429076508319373e-06
135210,0.639,0.0018532120000000001,344.806732,0.4029230000000439,0.4169515902223189,0.0018535652766948317,1.5910542343531784e-05,1.4325223443037918e-06
135302,0.6395,0.001854982,344.747253,0.3434440000000336,0.4178846749497649,0.00185383385930762,1.5953349332618013e-05,1.4361442531710344e-06
135398,0.6395,0.0018551379999999999,344.71826200000004,0.31445300000007137,0.41887589780043516,0.001854114238377618,1.5998093137041992e-05,1.439986265104981e-06
135493,0.6395,0.001855169,344.71252400000003,0.30871500000006336,0.4198653299908827,0.0018543914747229278,1.6042446908610786e-05,1.443819352557428e-06
135582,0.6395,0.0018551079999999998,344.723846,0.32003700000001345,0.4207968777022351,0.001854650827701745,1.6084068023637847e-05,1.447427514825627e-06
135672,0.6395,0.0018550379999999998,344.736847,0.3330380000000446,0.42175736040613376,0.0018549126929108906,1.612622431109068e-05,1.4511410131747433e-06
135763,0.64,0.001856006,344.826477,0.42266800000004423,0.42274122395322017,0.0018551774274543733,1.6168918034191003e-05,1.4549414053478586e-06
135856,0.64,0.001856112,344.806763,0.40295400000002246,0.42376764481989154,0.0018554476874441251,1.621262179985752e-05,1.4588989892832376e-06
135945,0.64,0.0018560010000000001,344.82739300000003,0.42358400000006213,0.42475088841723724,0.0018557060401180687,1.6254513721936664e-05,1.4626912337822024e-06
136034,0.64,0.001856115,344.806213,0.40240400000004684,0.4257581809688529,0.0018559639573998842,1.6296472040235196e-05,1.4665675715879373e-06
136131,0.64,0.00185603,344.822021,0.41821200000003955,0.42688600154794193,0.0018562452034731711,1.6342277509515117e-05,1.4708981527236677e-06
136222,0.6405,0.001857906,344.74295,0.33914100000004055,0.4279517657781578,0.0018565086087365416,1.638532135301531e-05,1.4749889184889569e-06
136311,0.6405,0.001857624,344.79528799999997,0.3914790000000039,0.4290044122759702,0.001856765833979198,1.6427486320221358e-05,1.4790267580693034e-06
136400,0.6405,0.001857856,344.752228,0.34841900000003534,0.4300817954423175,0.001857022660421259,1.646971768364679e-05,1.4831513336620382e-06
136489,0.6405,0.001857862,344.751129,0.3473200000000247,0.43117746542365337,0.0018572793477278362,1.6512015443291598e-05,1.4873408786354282e-06
136584,0.6405,0.001857951,344.734589,0.33078000000006114,0.4323775991737416,0.0018575532858235084,1.6557237998619748e-05,1.4919207261176085e-06
136676,0.641,0.001858824,344.841675,0.4378660000000423,0.43354102499515706,0.0018578179146288552,1.660110457782082e-05,1.4963613868515765e-06
136765,0.641,0.001858719,344.861145,0.4573360000000548,0.4346959653862291,0.0018580738399732975,1.6643608240348214e-05,1.5007610409610764e-06
136868,0.641,0.0018587789999999999,344.850006,0.4461970000000406,0.4360681423714838,0.0018583699018250627,1.669288075647065e-05,1.5059782020325362e-06
136958,0.641,0.00185882,344.842407,0.43859800000001314,0.43726894570862485,0.0018586281214492306,1.673600721163353e-05,1.5105449143542784e-06
137047,0.641,0.0018586929999999998,344.865967,0.4621580000000449,0.43848756663869576,0.0018588833109312423,1.6778721253193123e-05,1.5151706184412856e-06
137138,0.6415,0.001860458,344.80755600000003,0.4037470000000667,0.4397548152944903,0.0018591439580582562,1.682246381191397e-05,1.5199756925831498e-06
137234,0.6415,0.001860664,344.769379,0.3655700000000479,0.441124455989381,0.001859418294938211,1.6868685047475864e-05,1.5251597491052875e-06
137324,0.6415,0.001860725,344.758087,0.3542780000000221,0.4424148284152241,0.0018596758039805942,1.6912087615688417e-05,1.5300448305346315e-06
137413,0.6415,0.001860655,344.771057,0.3672480000000178,0.4437188550941445,0.001859929575115456,1.6955074702374904e-05,1.5349735075655983e-06
137501,0.6415,0.0018609520000000001,344.716034,0.3122250000000122,0.44502651970128076,0.0018601804121326712,1.699764406946051e-05,1.5399124340861876e-06
137599,0.642,0.001861845,344.81924399999997,0.4154350000000022,0.44651705770750033,0.001860459596930607,1.7045127260930493e-05,1.5455339176357429e-06
137688,0.642,0.00186184,344.82018999999997,0.4163810000000012,0.4478765886127443,0.001860712873808542,1.708831950447462e-05,1.5506617932715059e-06
137777,0.642,0.0018617689999999999,344.833344,0.42953500000004396,0.4492695550604735,0.001860965636864991,1.713157814423813e-05,1.5559072238408838e-06
137867,0.642,0.001861805,344.82666,0.42285100000003695,0.45069729307527434,0.0018612211527860069,1.717539035558176e-05,1.5612804045583042e-06
137962,0.642,0.001861744,344.837982,0.4341730000000439,0.4522378219011631,0.0018614906406044676,1.7221710238151328e-05,1.5670707150299112e-06
138053,0.6425,0.001863621,344.758972,0.3551630000000614,0.45371677605487354,0.0018617485389184883,1.7266150749303296e-05,1.5726311757879847e-06
138142,0.6425,0.001863453,344.79003900000004,0.3862300000000687,0.4551919202772756,0.0018620000955157727,1.7309681688168766e-05,1.5781705779579128e-06
138246,0.6425,0.001863766,344.732147,0.32833800000003066,0.4569306623182899,0.001862293842292769,1.7360633426913436e-05,1.5846987555806067e-06
138335,0.6425,0.001863574,344.76763900000003,0.36383000000006405,0.4584567911257297,0.0018625451174723378,1.7404308348591724e-05,1.5904206784573958e-06
138424,0.6425,0.0018633929999999999,344.801147,0.3973380000000475,0.4600016452887389,0.0018627963631063183,1.7448049666489393e-05,1.5962104427538327e-06
138516,0.643,0.0018644820000000002,344.86792,0.46411100000005945,0.4616328958325696,0.0018630555379566829,1.7493335201885014e-05,1.6023166733984012e-06
138612,0.643,0.001864426,344.878265,0.47445600000003196,0.4633295980539326,0.0018633255084905141,1.7540665315501403e-05,1.6086720016180375e-06
138701,0.643,0.001864467,344.87066699999997,0.466858000000002,0.4649401172824787,0.0018635759503029103,1.7584613282306588e-05,1.6146976573773033e-06
138790,0.643,0.001864224,344.91564900000003,0.5118400000000634,0.4665762099343086,0.0018638259539079287,1.7628627645331156e-05,1.6208144541498415e-06
138879,0.643,0.001864305,344.900665,0.4968560000000366,0.4682306158523047,0.0018640756791920591,1.767270840457511e-05,1.6269975073913057e-06
138977,0.6435,0.0018663070000000002,344.79855299999997,0.39474400000000287,0.4700848052376238,0.0018643503465062949,1.7721323575725718e-05,1.6339218070562622e-06
139066,0.6435,0.0018662210000000002,344.81445299999996,0.4106439999999907,0.47177966221727213,0.0018645997749205383,1.776554384163286e-05,1.64025159984845e-06
139155,0.6435,0.0018662210000000002,344.81445299999996,0.4106439999999907,0.4734838441013782,0.001864848564570601,1.7809830503759393e-05,1.6466159051926905e-06
139244,0.6435,0.001866292,344.801331,0.3975220000000377,0.4752169231977805,0.001865097308573536,1.7854183562105304e-05,1.6530838723892282e-06
139339,0.6435,0.001866165,344.82479900000004,0.42099000000007436,0.4771032571729553,0.0018653627128098617,1.790159997559755e-05,1.6601180214053875e-06
139431,0.644,0.0018670879999999998,344.92215,0.5183410000000208,0.4789267768790598,0.001865619353191669,1.794759113323122e-05,1.6669216828335293e-06
139520,0.644,0.0018670020000000002,344.938019,0.53421000000003,0.4807222410327602,0.0018658672806849703,1.7992150094459712e-05,1.6736155941608249e-06
139609,0.644,0.001867001,344.93823199999997,0.5344230000000039,0.4825364638029949,0.0018661151169589631,1.8036775451907583e-05,1.6803780473744393e-06
139705,0.644,0.0018669939999999999,344.93951400000003,0.535705000000064,0.4845248869837666,0.0018663823795290646,1.8084985103777646e-05,1.6877858448165479e-06
139794,0.644,0.0018670770000000002,344.924194,0.520385000000033,0.4863659481994262,0.001866629707045089,1.812974847583884e-05,1.6946480168029577e-06
139885,0.644,0.001867054,344.928406,0.5245970000000284,0.4882776491353128,0.0018668825597172069,1.8175586417432115e-05,1.7017699167722102e-06
139982,0.644,0.0018670779999999999,344.923981,0.5201720000000591,0.49034463118058347,0.001867151948539283,1.822452307072436e-05,1.7094671081362616e-06
140077,0.644,0.001867022,344.934326,0.5305170000000317,0.49236880074254435,0.0018674154467862663,1.8272527167456207e-05,1.7170083987085289e-06
140168,0.644,0.001867215,344.898682,0.494873000000041,0.4943412507353383,0.0018676678450801436,1.831858097848993e-05,1.7243528357708907e-06
140259,0.644,0.0018670829999999999,344.923065,0.5192560000000412,0.4963205929925574,0.0018679200433595925,1.836470420337199e-05,1.731724732156324e-06
140355,0.6445,0.001869049,344.82775899999996,0.4239499999999907,0.4984202900563171,0.0018681859155044542,1.841343691092813e-05,1.7395459323640346e-06
140450,0.6445,0.0018688370000000001,344.866882,0.4630730000000085,0.5005136338837497,0.0018684489149332479,1.8461738034554787e-05,1.7473438218014065e-06
140539,0.6445,0.0018689289999999999,344.849915,0.44610600000004297,0.5025036794774844,0.0018686953215500627,1.8507057195193962e-05,1.7547540067205814e-06
140629,0.6445,0.001868979,344.840698,0.43688900000000785,0.504519088962235,0.001868944368677463,1.85529530793332e-05,1.7622614921939717e-06
140732,0.6445,0.001868939,344.84808300000003,0.444274000000064,0.5068280786521032,0.0018692292965122675,1.8605561684856513e-05,1.770866512298303e-06
140823,0.645,0.001869923,344.93399,0.5301810000000273,0.5088930845430671,0.0018694810448725856,1.8652115123040377e-05,1.7785606577844198e-06
140912,0.645,0.001869908,344.93676800000003,0.5329590000000621,0.5109282402069766,0.001869727227751223,1.8697712550981002e-05,1.7861437684467704e-06
141001,0.645,0.0018700939999999999,344.902435,0.4986260000000584,0.5129662980319185,0.0018699733983347324,1.874337637514101e-05,1.7937408128168164e-06
141097,0.645,0.001870254,344.872925,0.4691160000000423,0.5151694318943962,0.0018702389635237451,1.8792706170880336e-05,1.8019564348778902e-06
141186,0.645,0.00187027,344.869995,0.46618600000005017,0.5172240181300223,0.0018704851821539057,1.883850800965367e-05,1.8096193357625483e-06
141278,0.6455,0.001871925,344.832184,0.4283750000000168,0.5193566987322852,0.001870739750608028,1.88859235216848e-05,1.817575611186922e-06
141367,0.6455,0.0018718729999999998,344.84173599999997,0.43792700000000195,0.5214230552987273,0.0018709860869124493,1.8931860390971707e-05,1.8252877790944407e-06
141462,0.6455,0.0018718279999999999,344.850037,0.44622800000001916,0.5236314354898839,0.0018712491702794617,1.898096738917625e-05,1.8335339359043899e-06
141551,0.6455,0.0018716070000000002,344.89074700000003,0.48693800000006604,0.525708724501165,0.00187149561652955,1.9027041527051545e-05,1.8412926220308358e-06
141640,0.6455,0.001871601,344.891846,0.4880370000000198,0.5277847113627194,0.0018717422201379897,1.9073182061146214e-05,1.8490509533165395e-06
141731,0.6455,0.001871732,344.86773700000003,0.46392800000006673,0.5299091487948118,0.0018719945420356259,1.91204281122344e-05,1.8569943140145862e-06
141826,0.6455,0.001871681,344.877136,0.47332700000004024,0.5321280878795104,0.001872258174321853,1.9169824970464977e-05,1.8652955500740081e-06
141917,0.6455,0.0018716120000000001,344.88983199999996,0.48602299999998877,0.5342530371627573,0.001872510829515463,1.9217212900408013e-05,1.8732497181482755e-06
142007,0.6455,0.001871531,344.90475499999997,0.500945999999999,0.5363541579237522,0.0018727607675686035,1.9264148357723334e-05,1.8811189447230004e-06
142105,0.6455,0.001871601,344.891846,0.4880370000000198,0.5386421869568401,0.0018730333310132906,1.9315333073461024e-05,1.8896935310582573e-06
142194,0.646,0.0018723429999999998,345.022278,0.6184690000000046,0.5407149929859084,0.0018732809735494355,1.936188690537073e-05,1.8974671074001236e-06
142282,0.646,0.001872398,345.012146,0.6083370000000059,0.5427590008469916,0.001873525717893395,1.9407982941890526e-05,1.905137617481785e-06
142371,0.646,0.0018724020000000002,345.011383,0.6075740000000565,0.5448242976843032,0.0018737737378145276,1.9454668820214062e-05,1.912893375431585e-06
142467,0.646,0.0018723829999999998,345.01489300000003,0.6110840000000621,0.5470500131945062,0.0018740417073490273,1.9505101056399438e-05,1.921257327478937e-06
142555,0.646,0.0018723879999999998,345.013977,0.6101680000000442,0.549080871681621,0.0018742873670744948,1.9551398469358383e-05,1.928895369199331e-06
142646,0.6465,0.001874506,344.8909,0.4870910000000208,0.5511705670574456,0.0018745415938887663,1.959934247287768e-05,1.936761665796183e-06
142736,0.6465,0.001874389,344.912415,0.508606000000043,0.5532347600402379,0.0018747934067836571,1.9646827893070628e-05,1.9445373723221794e-06
142831,0.6465,0.0018742239999999999,344.94277999999997,0.5389710000000036,0.5554094958384538,0.0018750596634088757,1.9697025051647817e-05,1.9527357768735812e-06
142920,0.6465,0.00187444,344.903046,0.49923700000005056,0.5574199164811577,0.001875309249685304,1.9744120497661697e-05,1.9603258794397063e-06
143010,0.6465,0.0018742429999999998,344.939301,0.5354920000000334,0.5594580622085292,0.0018755616378666406,1.9791812625438278e-05,1.9680232245476864e-06
143101,0.647,0.0018753770000000001,344.997314,0.5935050000000501,0.5615082384483494,0.0018758174125599126,1.984010369819928e-05,1.97577396554893e-06
143194,0.647,0.001875454,344.983154,0.5793450000000462,0.5635972826662078,0.0018760791716290475,1.988952783220033e-05,1.983678171486441e-06
143283,0.647,0.001875307,345.010193,0.6063840000000482,0.5655854534063716,0.0018763298014951248,1.99368940852663e-05,1.9912077962281157e-06
143373,0.647,0.001875125,345.043671,0.6398620000000506,0.5675806084254302,0.001876583393756662,1.9984860062870834e-05,1.998772137966497e-06
143462,0.647,0.001875005,345.065765,0.661956000000032,0.5695436307256643,0.0018768346157661537,2.0032359854400497e-05,2.0062220952150707e-06
143559,0.6475,0.001876689,345.02252200000004,0.6187130000000707,0.5716662937968193,0.0018771089557072542,2.0084204906864916e-05,2.0142879275748417e-06
143648,0.6475,0.0018770470000000002,344.956726,0.5529170000000363,0.5736116243051178,0.0018773606303198128,2.0131843459032843e-05,2.0216843819122617e-06
143737,0.6475,0.001876981,344.968842,0.5650330000000281,0.5755385395113695,0.0018776127329930413,2.017954840742015e-05,2.0290205888018595e-06
143840,0.6475,0.0018770129999999999,344.962982,0.5591730000000439,0.5777573872016247,0.0018779049616632246,2.0234840389200696e-05,2.0374770514378053e-06
143929,0.6475,0.001876896,344.984467,0.5806580000000281,0.5796562110136542,0.0018781575693785537,2.0282688574375886e-05,2.0447232887914027e-06
144021,0.648,0.001877975,345.052521,0.6487120000000459,0.5815984381983268,0.0018784189560329188,2.0332219410777478e-05,2.0521455308303625e-06
144110,0.648,0.001877908,345.064819,0.661010000000033,0.5834724308537194,0.001878672257578478,2.0380202626466246e-05,2.0593131120835412e-06
144206,0.648,0.001877739,345.095886,0.6920770000000402,0.5854895815475623,0.0018789460760528446,2.0432034237787153e-05,2.0670348761521667e-06
144295,0.648,0.00187784,345.07733199999996,0.6735229999999888,0.5873365043628267,0.0018791999741689521,2.0480155468089242e-05,2.0741157516895837e-06
144384,0.648,0.001877575,345.126038,0.7222290000000271,0.5891611508171767,0.0018794538022106763,2.052834309461071e-05,2.081121384785693e-06
144475,0.6485,0.0018794329999999998,345.050873,0.6470640000000571,0.5910207256558047,0.001879714069850435,2.0577682240202693e-05,2.088268296254141e-06
144571,0.6485,0.001879559,345.02774,0.6239310000000273,0.5929796312019631,0.0018799891549401589,2.062980756740886e-05,2.0958030284075223e-06
144660,0.6485,0.0018794979999999998,345.03893999999997,0.6351310000000012,0.5947613714786217,0.0018802442197696876,2.067820109681291e-05,2.1026707761717767e-06
144749,0.6485,0.001879669,345.007568,0.603759000000025,0.5965404598324121,0.0018804993303355542,2.072666102243634e-05,2.1095327439799817e-06
144838,0.6485,0.001879438,345.049988,0.6461790000000178,0.5983062936494331,0.0018807548442213535,2.0775187344279152e-05,2.1163522266452154e-06
144936,0.649,0.001880405,345.138397,0.7345880000000307,0.6002459538164656,0.001881037010349349,2.082869762930266e-05,2.123850399028839e-06
145026,0.649,0.001880456,345.129059,0.7252500000000168,0.6020049681550508,0.0018812961569022839,2.0877910642074155e-05,2.1306612721132423e-06
145115,0.649,0.001880532,345.115112,0.7113030000000435,0.6037209226853286,0.0018815523970018859,2.0926643612824483e-05,2.1373166107774087e-06
145211,0.649,0.0018806270000000002,345.09765600000003,0.693847000000062,0.6055771735631544,0.00188182967480045,2.0979283948706175e-05,2.144520104484475e-06
145301,0.649,0.0018805360000000001,345.11438,0.7105710000000158,0.6072941401517821,0.001882089628055719,2.1028704423468547e-05,2.151194571693639e-06
145392,0.6495,0.0018824620000000001,345.02685499999995,0.623045999999988,0.6090169816659297,0.0018823525767720699,2.1078743047070725e-05,2.157900165286373e-06
145481,0.6495,0.0018823660000000001,345.044464,0.6406550000000379,0.6106892855941929,0.0018826100344125074,2.1127749062947957e-05,2.1644175105811203e-06
145577,0.6495,0.0018824879999999999,345.02209500000004,0.6182860000000687,0.6124833352527009,0.0018828884883644163,2.1180683919415964e-05,2.1714182180013467e-06
145666,0.6495,0.001882226,345.070129,0.6663200000000415,0.6141288255780508,0.0018831466884610807,2.1229827949906513e-05,2.1778490970655657e-06
145755,0.6495,0.001882285,345.059296,0.6554870000000506,0.6157714205009405,0.001883405245803359,2.1279038376616437e-05,2.1842738163695968e-06
145846,0.65,0.001883213,345.154785,0.750976000000037,0.6174308556263937,0.001883669836931327,2.1329423306670788e-05,2.1907756047938853e-06
145942,0.65,0.0018832389999999999,345.15002400000003,0.7462150000000634,0.6191627253272876,0.001883949292962594,2.138265187902406e-05,2.1975725522019258e-06
146031,0.65,0.001883486,345.104736,0.7009270000000356,0.6207626358651473,0.001884208695374747,2.1432068208616565e-05,2.2038578349800988e-06
146120,0.65,0.001883637,345.077087,0.6732780000000389,0.6223574009553884,0.001884468572308791,2.148155093442846e-05,2.210129169676273e-06
146209,0.65,0.0018835070000000002,345.100922,0.6971130000000585,0.6239362464631696,0.0018847285615173467,2.1531100056459735e-05,2.216347426948794e-06
146306,0.6505,0.0018854929999999998,345.002625,0.5988160000000562,0.6256409392987361,0.0018850120214872366,2.1585178648909045e-05,2.2230713813074825e-06
146396,0.6505,0.0018852110000000001,345.05426,0.6504510000000323,0.6272165765354251,0.001885275545833901,2.1635425199598707e-05,2.2292932252499318e-06
146485,0.6505,0.001885045,345.084625,0.6808160000000498,0.6287719576744268,0.0018855365781152373,2.168518022451256e-05,2.235440362816569e-06
146588,0.6505,0.001885225,345.05169700000005,0.64788800000008,0.630551114792723,0.0018858385997862848,2.1742844766767646e-05,2.2424839290076963e-06
146677,0.6505,0.0018854079999999999,345.018188,0.6143790000000422,0.6320829958893921,0.0018860999149577194,2.1792743028469377e-05,2.248554913303461e-06
146769,0.651,0.00188637,345.107269,0.7034600000000069,0.6336603569447182,0.0018863704589141366,2.184439304510066e-05,2.2548129005962902e-06
146858,0.651,0.00188633,345.114594,0.710785000000044,0.6351762594578596,0.0018866322820197572,2.189442633731596e-05,2.260834543030175e-06
146954,0.651,0.001886396,345.10253900000004,0.6987300000000687,0.6368095696091518,0.0018869151311044325,2.194846926713741e-05,2.2673278118983573e-06
147043,0.651,0.00188637,345.107269,0.7034600000000069,0.6383157267902815,0.0018871775041078686,2.1998640573966038e-05,2.2733224803056803e-06
147133,0.651,0.00188639,345.103607,0.6997980000000439,0.6398341793775315,0.0018874431066034595,2.2049443122791246e-05,2.279371821361716e-06
147224,0.6515,0.001888156,345.04562400000003,0.6418150000000651,0.641363500851797,0.001887711775706907,2.2100879176834743e-05,2.2854704537591485e-06
147318,0.6515,0.0018881,345.055878,0.65206900000004,0.6429410285661065,0.0018879895266697934,2.215408380908923e-05,2.2917661592212335e-06
147407,0.6515,0.0018879839999999999,345.07705699999997,0.673248000000001,0.6444309083462894,0.0018882527324709508,2.220452666899488e-05,2.2977173608158527e-06
147497,0.6515,0.0018882570000000002,345.027191,0.6233820000000492,0.6459348713443576,0.0018885191649496372,2.225560382205528e-05,2.3037297134505107e-06
147586,0.6515,0.001888236,345.031006,0.6271970000000238,0.6474207466803539,0.0018887827077000764,2.2306180220424636e-05,2.309673589470071e-06
147683,0.652,0.0018899,344.991821,0.5880120000000488,0.6490391688971909,0.0018890700281447219,2.2361378428658152e-05,2.3161518132926774e-06
147772,0.652,0.001890183,344.940155,0.5363460000000373,0.6505240151119778,0.001889333896832451,2.241209358766577e-05,2.322099188130143e-06
147861,0.652,0.001889975,344.978119,0.5743100000000254,0.6520083220633929,0.0018895979385311556,2.2462875142892767e-05,2.3280481153805606e-06
147965,0.652,0.001890062,344.962219,0.5584100000000376,0.6537442575799143,0.0018899065645537258,2.2522299511992474e-05,2.335008974897714e-06
148054,0.652,0.001890223,344.932861,0.5290520000000356,0.6552316594087202,0.0018901707539696073,2.257322505003229e-05,2.3409759489563422e-06
148145,0.6525,0.0018913270000000002,344.99588,0.5920710000000327,0.6567548052387964,0.00189044099031953,2.2625363633244153e-05,2.3470887406073774e-06
148234,0.6525,0.001891286,345.003357,0.5995480000000271,0.6582497298082188,0.0018907053255211384,2.2676423455772608e-05,2.353089166978154e-06
148330,0.6525,0.001891428,344.977448,0.5736390000000142,0.6598606954088951,0.0018909905734384878,2.2731573654246436e-05,2.3595597985557526e-06
148420,0.6525,0.001891225,345.014496,0.6106870000000413,0.6613773061371845,0.0018912580091242639,2.2783347125188933e-05,2.3656519525716874e-06
148509,0.6525,0.00189122,345.015411,0.6116020000000049,0.6628826981353372,0.0018915225006377087,2.2834612104575026e-05,2.3716997472465706e-06
148600,0.653,0.001893212,344.916473,0.5126640000000293,0.6644310613173072,0.0018917929561118269,2.2887097757028593e-05,2.3779194279405225e-06
148696,0.653,0.001893334,344.894257,0.49044800000001487,0.6660618219758448,0.0018920782612882375,2.294254247608874e-05,2.3844747780048437e-06
148784,0.653,0.001893044,344.947083,0.5432740000000535,0.6675676648053075,0.0018923397879954409,2.299343466501622e-05,2.3905263446574336e-06
148873,0.653,0.0018931470000000002,344.928314,0.5245050000000333,0.6690995426411072,0.0018926042572882816,2.3044971197479336e-05,2.396681692028516e-06
148963,0.653,0.001892981,344.958557,0.5547480000000178,0.6706535506063922,0.001892871696769374,2.30971543115529e-05,2.4029270323000167e-06
149061,0.6535,0.001893706,345.090485,0.686676000000034,0.6723490206980994,0.001893162758187119,2.3154053142427344e-05,2.4097427468272906e-06
149150,0.6535,0.001893935,345.048767,0.644958000000031,0.6739006537594887,0.0018934270668713865,2.3205796323797978e-05,2.4159783599614334e-06
149239,0.6535,0.001893712,345.08941699999997,0.685608000000002,0.6754641647949864,0.001893691406127563,2.3257605901387993e-05,2.4222598467275436e-06
149328,0.6535,0.001893586,345.112366,0.7085570000000416,0.6770324138316223,0.0018939555666429438,2.330948187519739e-05,2.428561095666917e-06
149423,0.6535,0.0018937320000000002,345.085754,0.6819450000000415,0.6787139236269297,0.0018942374174579424,2.3364928366993362e-05,2.435317451561248e-06
