volt,curr,res,time,rj,smrj,rate,power
1.6075,0.004050506,396.864014,4788,1.0178530000000023,0.9835386843442804,0.0007488129347397209,1.613246052736255e-05
1.6075,0.004050589,396.855835,4789,1.0096740000000182,0.984313384754867,0.0007487443185364653,1.614514533926645e-05
1.6075,0.004050639,396.850952,4790,1.0047910000000115,0.98508808834855,0.0007486757449174985,1.6157829800274715e-05
1.6075,0.004050619,396.85290499999996,4791,1.0067439999999692,0.9858627953385494,0.0007486072138828212,1.6170513910248828e-05
1.6075,0.004050642,396.850677,4792,1.0045160000000237,0.986637505933726,0.0007485387254324325,1.6183197669060533e-05
1.6075,0.004050636,396.851227,4793,1.0050659999999993,0.9874122203386135,0.000748470279566333,1.6195881076590325e-05
1.6075,0.004050678,396.84713700000003,4794,1.000976000000037,0.9881869387534017,0.0007484018762845226,1.6208564132729125e-05
1.6075,0.004050738,396.841248,4795,0.9950870000000123,0.9889616613739107,0.0007483335155870012,1.622124683737742e-05
1.6075,0.004050778,396.837311,4796,0.9911500000000046,0.9897363883916033,0.0007482651974737689,1.623392919044467e-05
1.6075,0.004050666,396.848297,4797,1.0021360000000072,0.9905111199935825,0.0007481969219448256,1.6246611191850297e-05
1.6075,0.0040507040000000005,396.844574,4798,0.9984130000000278,0.9912858563625788,0.0007481286890001715,1.6259292841523652e-05
1.6075,0.004050673,396.847626,4799,1.001464999999996,0.9920605976769552,0.0007480604986398062,1.627197413940291e-05
1.6075,0.004050595,396.855255,4800,1.0090940000000046,0.9928353441107143,0.0007479923508637302,1.628465508543633e-05
1.6075,0.004050584,396.856354,4801,1.0101930000000152,0.9936100958334835,0.000747924245671943,1.6297335679581123e-05
1.6075,0.004050607,396.85409500000003,4802,1.0079340000000343,0.9943848530105409,0.000747856183064445,1.631001592180446e-05
1.6075,0.004050636,396.851227,4803,1.0050659999999993,0.9951596158028007,0.0007477881630412361,1.6322695812082347e-05
1.6075,0.004050576,396.857117,4804,1.0109560000000215,0.9959343843668453,0.0007477201856023161,1.633537535040063e-05
1.6075,0.00405045,396.86947599999996,4805,1.0233149999999682,0.9967091588548919,0.0007476522507476852,1.6348054536753948e-05
1.6075,0.004050486,396.865967,4806,1.0198060000000169,0.9974839394148522,0.0007475843584773435,1.63607333711464e-05
1.6075,0.004050495,396.865051,4807,1.018889999999999,0.9982587261903099,0.0007475165087912907,1.6373411853591152e-05
1.6075,0.00405047,396.867523,4808,1.0213620000000105,0.9990335193205059,0.000747448701689527,1.6386089984110148e-05
1.6075,0.00405053,396.861633,4809,1.0154719999999884,0.9998083189404543,0.0007473809371720524,1.6398767762734615e-05
1.6075,0.004050481,396.866425,4810,1.0202639999999974,1.0005831251808428,0.0007473132152388668,1.6411445189504547e-05
1.6075,0.0040505409999999995,396.860535,4811,1.014374000000032,1.001357938168103,0.0007472455358899702,1.6424122264468634e-05
1.6075,0.004050557,396.858978,4812,1.012816999999984,1.0021327580244281,0.0007471778991253626,1.6436798987684275e-05
1.6075,0.004050458,396.868713,4813,1.0225520000000188,1.0029075848678064,0.0007471103049450441,1.6449475359217702e-05
1.6075,0.004050509,396.863678,4814,1.017516999999998,1.003682418811969,0.0007470427533490146,1.6462151379143025e-05
1.6075,0.004050509,396.863678,4815,1.017516999999998,1.0044572599665171,0.0007469752443372744,1.6474827047543316e-05
1.6075,0.004050468,396.867706,4816,1.0215450000000033,1.0052321084368645,0.000746907777909823,1.648750236450967e-05
1.6075,0.004050570999999999,396.857605,4817,1.0114439999999831,1.0060069643242706,0.0007468403540666609,1.650017733014116e-05
1.6075,0.004050497,396.864868,4818,1.0187070000000062,1.006781827725935,0.0007467729728077877,1.651285194454504e-05
1.6075,0.004050451,396.869385,4819,1.0232240000000274,1.0075566987349363,0.0007467056341332034,1.6525526207836607e-05
