DELAY (SEC) -107374176.000 ; RAMP (V) 0.0005 ; MAX VOLT (V) 3.00 ; RAMP RESISTANCE TOLERANCE (low R) (float %) -107374176.000 ; RAMP RESISTANCE TOLERANCE (low-med R) (float %) -107374176.000 ; RAMP RESISTANCE TOLERANCE (med-high R) (float %) -107374176.000 ; RAMP RESISTANCE TOLERANCE (high R) (float %) -107374176.000 ; TARGET RESISTANCE (Ohms) 1000.000000000 ; TARGET RESISTANCE TOLERANCE (float %) 0.001 ; RAMP DOWN (V) -107374176.000 ; NUM CONSEC HITS (low R) -858993460 ; NUM CONSEC HITS (low-med R) -858993460 ;  NUM CONSEC HITS (med-high R) -858993460 ; NUM CONSEC HITS (high R) -858993460 ; NUM CONSEC NDR (low R) -858993460 ; NUM CONSEC HITS (low-med R) -858993460 ; NUM CONSEC HITS (med-high R) -858993460 ; NUM CONSEC NDR (high R) -858993460 ; LOW/LOW-MED SWITCH RESISTANCE (ohms) -107374176.000000000 ; LOW-MED/MED-HIGH SWITCH RESISTANCE (ohms) -107374176.000000000 ; MED-HIGH/HIGH SWITCH RESISTANCE (ohms) -107374176.000000000 ;  INTEGRATION TIME (PLC) 1 ; RAMPDOWN DWELL (msec/mV) -858993460 ; TEMPERATURE (K) -107374176.0000 
 voltage,current,resistance 
+1.462000E+00,+3.711429E-03,393.918365
+1.462000E+00,+3.711438E-03,393.917389
+1.462000E+00,+3.711426E-03,393.918671
+1.462500E+00,+3.712687E-03,393.919556
+1.462500E+00,+3.712708E-03,393.917328
+1.462500E+00,+3.712698E-03,393.918396
+1.462500E+00,+3.712698E-03,393.918396
+1.462500E+00,+3.712691E-03,393.919128
+1.463000E+00,+3.714010E-03,393.913879
+1.463000E+00,+3.714005E-03,393.914398
+1.463000E+00,+3.713898E-03,393.925751
+1.463000E+00,+3.713917E-03,393.923737
+1.463000E+00,+3.714105E-03,393.903809
+1.463500E+00,+3.715288E-03,393.912964
+1.463500E+00,+3.715197E-03,393.922577
+1.463500E+00,+3.715214E-03,393.920776
+1.463500E+00,+3.715214E-03,393.920776
+1.463500E+00,+3.715153E-03,393.927246
+1.464000E+00,+3.716490E-03,393.920074
+1.464000E+00,+3.716398E-03,393.929810
+1.464000E+00,+3.716480E-03,393.921143
+1.464000E+00,+3.716422E-03,393.927277
+1.464000E+00,+3.716419E-03,393.927582
+1.464500E+00,+3.717667E-03,393.929840
+1.464500E+00,+3.717654E-03,393.931213
+1.464500E+00,+3.717686E-03,393.927826
+1.464500E+00,+3.717659E-03,393.930664
+1.464500E+00,+3.717678E-03,393.928680
+1.465000E+00,+3.718894E-03,393.934326
+1.465000E+00,+3.718903E-03,393.933380
+1.465000E+00,+3.718991E-03,393.924042
+1.465000E+00,+3.718879E-03,393.935913
+1.465000E+00,+3.718985E-03,393.924683
+1.465500E+00,+3.720102E-03,393.940826
+1.465500E+00,+3.720221E-03,393.928192
+1.465500E+00,+3.720190E-03,393.931488
+1.465500E+00,+3.720093E-03,393.941772
+1.465500E+00,+3.720157E-03,393.934967
+1.466000E+00,+3.721375E-03,393.940399
+1.466000E+00,+3.721477E-03,393.929596
+1.466000E+00,+3.721410E-03,393.936707
+1.466000E+00,+3.721433E-03,393.934265
